color,director_name,num_critic_for_reviews,duration,actor_1_name,gross,movie_title,genres
Color,Alfonso Cuarón,738,91,Phaldut Sharma,274084951,Gravity ,Adventure|Drama|Sci-Fi|Thriller
Color,Roger Donaldson,93,108,Jamie Renée Smith,67155742,Dante's Peak ,Action|Adventure|Thriller
Color,Dave Green,181,112,Stephen Amell,81638674,Teenage Mutant Ninja Turtles: Out of the Shadows ,Action|Adventure|Comedy|Sci-Fi
Color,Josh Trank,369,100,Tim Blake Nelson,56114221,Fantastic Four ,Action|Adventure|Sci-Fi
Color,Shawn Levy,179,108,Robin Williams,250863268,Night at the Museum ,Action|Adventure|Comedy|Family|Fantasy
Color,Brad Peyton,358,114,Dwayne Johnson,155181732,San Andreas ,Action|Adventure|Drama|Thriller
Color,Roger Spottiswoode,160,119,Vincent Schiavelli,125332007,Tomorrow Never Dies ,Action|Adventure|Thriller
Color,Roland Emmerich,192,142,Heath Ledger,113330342,The Patriot ,Action|Drama|History|War
Color,Steven Soderbergh,198,125,Brad Pitt,125531634,Ocean's Twelve ,Crime|Thriller
Color,Doug Liman,233,126,Brad Pitt,186336103,Mr. & Mrs. Smith ,Action|Comedy|Crime|Romance|Thriller
Color,Robert Schwentke,263,119,Kate Winslet,129995817,Insurgent ,Adventure|Sci-Fi|Thriller
Black and White,Martin Scorsese,267,170,Leonardo DiCaprio,102608827,The Aviator ,Biography|Drama
Color,Rob Letterman,184,85,James Corden,42776259,Gulliver's Travels ,Adventure|Comedy|Family|Fantasy
Color,Michel Gondry,447,119,Christoph Waltz,98780042,The Green Hornet ,Action|Comedy|Crime|Sci-Fi|Thriller
Color,,29,60,George Peppard,,The A-Team ,Action|Adventure|Crime
Color,Noam Murro,366,102,Eva Green,106369117,300: Rise of an Empire ,Action|Drama|Fantasy|War
Color,Raja Gosnell,172,103,Mahadeo Shivraj,142614158,The Smurfs ,Adventure|Animation|Comedy|Family|Fantasy
Color,Will Finn,104,76,Steve Buscemi,50026353,Home on the Range ,Animation|Comedy|Family|Music|Western
Color,Robert Schwentke,181,120,Naomi Watts,66002193,Allegiant ,Action|Adventure|Mystery|Sci-Fi|Thriller
Color,Shawn Levy,327,127,Hugh Jackman,85463309,Real Steel ,Action|Drama|Sci-Fi|Sport
Color,Raja Gosnell,125,105,Jacob Tremblay,71017784,The Smurfs 2 ,Adventure|Animation|Comedy|Family|Fantasy
Color,Jan de Bont,79,121,Jason Patric,48068396,Speed 2: Cruise Control ,Action|Crime|Romance|Thriller
Color,Gavin Hood,326,114,Harrison Ford,61656849,Ender's Game ,Action|Sci-Fi
Color,Len Wiseman,354,129,Bruce Willis,134520804,Live Free or Die Hard ,Action|Adventure|Thriller
Color,Peter Jackson,297,171,Christopher Lee,313837577,The Lord of the Rings: The Fellowship of the Ring ,Action|Adventure|Drama|Fantasy
Color,Frank Coraci,188,120,Jim Broadbent,24004159,Around the World in 80 Days ,Action|Adventure|Comedy
Black and White,Michael Mann,174,165,Will Smith,58183966,Ali ,Biography|Drama|Sport
Color,Bo Welch,109,82,Sean Hayes,100446895,The Cat in the Hat ,Adventure|Comedy|Family|Fantasy
Color,Alex Proyas,225,115,Will Smith,144795350,"I, Robot ",Action|Mystery|Sci-Fi|Thriller
Color,Ridley Scott,239,194,Liam Neeson,47396698,Kingdom of Heaven ,Action|Adventure|Drama|History|War
Color,Rob Minkoff,101,84,Chazz Palminteri,140015224,Stuart Little ,Adventure|Comedy|Family|Fantasy
Color,Ron Clements,228,97,Oprah Winfrey,104374107,The Princess and the Frog ,Animation|Family|Fantasy|Musical|Romance
Color,Ridley Scott,568,151,Matt Damon,228430993,The Martian ,Adventure|Drama|Sci-Fi
,Christopher Barnard,,22,Mathew Buck,,"10,000 B.C.             ",Comedy
Color,Michael Bay,257,136,Scarlett Johansson,35799026,The Island ,Action|Adventure|Romance|Sci-Fi|Thriller
Color,Peter Chelsom,62,104,Del Zamora,6712451,Town & Country ,Comedy|Romance
Color,Dominic Sena,175,127,Nicolas Cage,101643008,Gone in Sixty Seconds ,Action|Crime|Thriller
Color,Ridley Scott,265,171,Djimon Hounsou,187670866,Gladiator ,Action|Drama|Romance
Color,Steven Spielberg,252,145,Tom Cruise,132014112,Minority Report ,Action|Mystery|Sci-Fi|Thriller
Color,Chris Columbus,232,174,Daniel Radcliffe,261970615,Harry Potter and the Chamber of Secrets ,Adventure|Family|Fantasy|Mystery
Black and White,Martin Campbell,400,144,Eva Green,167007184,Casino Royale ,Action|Adventure|Thriller
Color,Tim Burton,230,119,Cary-Hiroyuki Tagawa,180011740,Planet of the Apes ,Action|Adventure|Sci-Fi|Thriller
Color,James Cameron,210,153,Joe Morton,204843350,Terminator 2: Judgment Day ,Action|Sci-Fi
Color,Michael Mann,357,140,Johnny Depp,97030725,Public Enemies ,Biography|Crime|Drama|History|Romance
Color,Ridley Scott,300,176,Denzel Washington,130127620,American Gangster ,Biography|Crime|Drama
Color,James Cameron,94,141,Jamie Lee Curtis,146282411,True Lies ,Action|Comedy|Thriller
Color,Tony Scott,267,106,Denzel Washington,65452312,The Taking of Pelham 1 2 3 ,Action|Crime|Thriller
Color,Paul Weitz,180,98,Robert De Niro,148383780,Little Fockers ,Comedy|Romance
Color,Adam McKay,265,116,Dwayne Johnson,119219978,The Other Guys ,Action|Comedy|Crime
Color,Chuck Russell,81,115,Vanessa Williams,101228120,Eraser ,Action|Drama|Mystery|Thriller
Color,Quentin Tarantino,765,165,Leonardo DiCaprio,162804648,Django Unchained ,Drama|Western
Color,Gary Trousdale,80,91,Demi Moore,100117603,The Hunchback of Notre Dame ,Animation|Drama|Family|Musical|Romance
Color,Mark Dindal,141,78,Eartha Kitt,89296573,The Emperor's New Groove ,Adventure|Animation|Comedy|Family|Fantasy
Color,Simon West,383,103,Jason Statham,85017401,The Expendables 2 ,Action|Adventure|Thriller
Color,Jon Turteltaub,193,131,Nicolas Cage,173005002,National Treasure ,Action|Adventure|Comedy|Family|Mystery
Black and White,Stefen Fangmeier,170,104,Djimon Hounsou,75030163,Eragon ,Action|Adventure|Family|Fantasy
Color,Spike Jonze,333,101,Catherine O'Hara,77222184,Where the Wild Things Are ,Adventure|Drama|Family|Fantasy
Color,Joe Wright,256,111,Hugh Jackman,34964818,Pan ,Adventure|Family|Fantasy
Color,Chris Wedge,203,102,Josh Hutcherson,107515297,Epic ,Adventure|Animation|Family|Fantasy
Color,Florian Henckel von Donnersmarck,321,103,Johnny Depp,67631157,The Tourist ,Action|Romance|Thriller
Color,Peter Hyams,174,121,CCH Pounder,66862068,End of Days ,Action|Fantasy|Horror|Mystery
Color,Edward Zwick,166,143,Leonardo DiCaprio,57366262,Blood Diamond ,Adventure|Drama|Thriller
Color,Martin Scorsese,606,240,Leonardo DiCaprio,116866727,The Wolf of Wall Street ,Biography|Comedy|Crime|Drama
Color,Joel Schumacher,144,121,Michael Gough,184031112,Batman Forever ,Action|Adventure|Fantasy
Color,Paul Verhoeven,192,129,Jake Busey,54700065,Starship Troopers ,Action|Sci-Fi|War
Color,Tom Tykwer,511,172,Tom Hanks,27098580,Cloud Atlas ,Drama|Sci-Fi
Color,Zack Snyder,188,101,Abbie Cornish,55673333,Legend of the Guardians: The Owls of Ga'Hoole ,Action|Adventure|Animation|Family|Fantasy
Color,Pitof,212,87,Frances Conroy,40198710,Catwoman ,Action|Crime|Fantasy|Romance|Thriller
Color,Brett Ratner,245,101,Dwayne Johnson,72660029,Hercules ,Action|Adventure
Color,Ron Clements,127,95,Joseph Gordon-Levitt,38120554,Treasure Planet ,Adventure|Animation|Family|Sci-Fi
Color,Brad Silberling,167,102,Will Ferrell,49392095,Land of the Lost ,Adventure|Comedy|Sci-Fi
Color,Patrick Hughes,320,131,Jason Statham,39292022,The Expendables 3 ,Action|Adventure|Thriller
Color,Ericson Core,163,114,Ray Winstone,28772222,Point Break ,Action|Crime|Sport|Thriller
Color,Lawrence Guterman,78,94,Jamie Kennedy,17010646,Son of the Mask ,Comedy|Family|Fantasy
Color,Ron Howard,289,122,Chris Hemsworth,24985612,In the Heart of the Sea ,Action|Adventure|Biography|Drama|History|Thriller
Color,Ron Underwood,66,95,Rosario Dawson,4411102,The Adventures of Pluto Nash ,Action|Comedy|Sci-Fi
Color,Paul Greengrass,266,115,Matt Damon,35024475,Green Zone ,Action|Drama|Thriller|War
Color,Steve Martino,208,88,Francesca Capaldi,130174897,The Peanuts Movie ,Adventure|Animation|Comedy|Family
Color,David Mamet,97,110,Ben Gazzara,10200000,The Spanish Prisoner ,Drama|Mystery|Thriller
Color,Stephen Sommers,202,130,Dwayne Johnson,202007640,The Mummy Returns ,Action|Adventure|Fantasy|Thriller
Color,Martin Scorsese,233,216,Leonardo DiCaprio,77679638,Gangs of New York ,Crime|Drama
Color,Yimou Zhang,136,146,Christian Bale,9213,The Flowers of War ,Drama|History|Romance|War
Color,Ash Brannon,154,85,Jeff Bridges,58867694,Surf's Up ,Animation|Comedy|Family|Sport
Color,Frank Oz,169,93,Jon Lovitz,59475623,The Stepford Wives ,Comedy|Sci-Fi|Thriller
Color,Ridley Scott,200,152,Ioan Gruffudd,108638745,Black Hawk Down ,Drama|History|War
Color,Jay Roach,255,85,Will Ferrell,86897182,The Campaign ,Comedy
Color,Luc Besson,173,126,Milla Jovovich,63540020,The Fifth Element ,Action|Adventure|Sci-Fi
Color,Michael Patrick King,221,146,Chris Noth,95328937,Sex and the City 2 ,Comedy|Drama|Romance
Color,Bibo Bergeron,82,89,Frank Welker,50802661,The Road to El Dorado ,Adventure|Animation|Comedy|Family|Romance
Color,Steve Martino,233,88,Peter Dinklage,161317423,Ice Age: Continental Drift ,Adventure|Animation|Comedy|Family
Color,Kenneth Branagh,343,105,Hayley Atwell,201148159,Cinderella ,Drama|Family|Fantasy|Romance
Color,Peter Jackson,308,135,Michael Imperioli,43982842,The Lovely Bones ,Drama|Fantasy|Thriller
Color,Andrew Stanton,301,100,Alexander Gould,380838870,Finding Nemo ,Adventure|Animation|Comedy|Family
Color,Peter Jackson,328,192,Orlando Bloom,377019252,The Lord of the Rings: The Return of the King ,Action|Adventure|Drama|Fantasy
Color,Peter Jackson,294,172,Christopher Lee,340478898,The Lord of the Rings: The Two Towers ,Action|Adventure|Drama|Fantasy
Color,Sergey Bodrov,175,102,Jeff Bridges,17176900,Seventh Son ,Action|Adventure|Fantasy
Color,Simon West,199,100,Angelina Jolie Pitt,131144183,Lara Croft: Tomb Raider ,Action|Adventure|Fantasy|Thriller
Color,Wally Pfister,355,119,Johnny Depp,23014504,Transcendence ,Drama|Mystery|Romance|Sci-Fi|Thriller
Color,Joe Johnston,198,92,Michael Jeter,181166115,Jurassic Park III ,Action|Adventure|Sci-Fi|Thriller
Color,Rupert Wyatt,529,105,James Franco,176740650,Rise of the Planet of the Apes ,Action|Drama|Sci-Fi|Thriller
Color,Mark Waters,198,107,Martin Short,71148699,The Spiderwick Chronicles ,Adventure|Family|Fantasy
Color,John Moore,412,101,Bruce Willis,67344392,A Good Day to Die Hard ,Action|Thriller
Color,John Lee Hancock,106,137,Dennis Quaid,22406362,The Alamo ,Drama|History|War|Western
Color,Brad Bird,283,115,Holly Hunter,261437578,The Incredibles ,Action|Adventure|Animation|Family
Color,Renny Harlin,61,124,Christopher Masterson,11000000,Cutthroat Island ,Action|Adventure|Comedy
Color,Chris Columbus,217,118,Logan Lerman,88761720,Percy Jackson & the Olympians: The Lightning Thief ,Adventure|Family|Fantasy
Color,Barry Sonnenfeld,175,98,Will Smith,250147615,Men in Black ,Adventure|Comedy|Family|Mystery|Sci-Fi
Color,John Lasseter,191,82,Tom Hanks,245823397,Toy Story 2 ,Adventure|Animation|Comedy|Family|Fantasy
Color,Tony Scott,316,98,Denzel Washington,81557479,Unstoppable ,Action|Thriller
Color,Brett Ratner,127,90,Mei Melançon,226138454,Rush Hour 2 ,Action|Comedy|Crime|Thriller
Color,Robert Zemeckis,185,130,Harrison Ford,155370362,What Lies Beneath ,Drama|Fantasy|Horror|Mystery|Thriller
Color,Phil Lord,191,90,Will Forte,124870275,Cloudy with a Chance of Meatballs ,Animation|Comedy|Family|Sci-Fi
Color,Carlos Saldanha,188,94,Denis Leary,196573705,Ice Age: Dawn of the Dinosaurs ,Action|Adventure|Animation|Comedy|Family
Color,Ben Stiller,362,114,Adam Scott,58229120,The Secret Life of Walter Mitty ,Adventure|Comedy|Drama|Fantasy|Romance
Color,McG,181,94,Bill Murray,125305545,Charlie's Angels ,Action|Adventure|Comedy|Crime|Thriller
Color,Martin Scorsese,352,151,Leonardo DiCaprio,132373442,The Departed ,Crime|Drama|Thriller
Color,Tony Bancroft,143,88,Ming-Na Wen,120618403,Mulan ,Adventure|Animation|Family|Fantasy|Musical|War
Color,Ben Stiller,308,121,Robert Downey Jr.,110416702,Tropic Thunder ,Action|Comedy
Color,David Fincher,517,158,Robin Wright,102515793,The Girl with the Dragon Tattoo ,Crime|Drama|Mystery|Thriller
Color,John McTiernan,148,128,Bruce Willis,100012500,Die Hard with a Vengeance ,Action|Adventure|Thriller
Color,Guy Ritchie,415,128,Robert Downey Jr.,209019489,Sherlock Holmes ,Action|Adventure|Crime|Mystery|Thriller
Color,Timur Bekmambetov,1,141,Morgan Freeman,,Ben-Hur ,Adventure|Drama|History
Color,Gary Trousdale,146,95,Leonard Nimoy,84037039,Atlantis: The Lost Empire ,Action|Adventure|Animation|Family|Fantasy|Sci-Fi
Color,Walt Becker,70,92,Bella Thorne,85884815,Alvin and the Chipmunks: The Road Chip ,Adventure|Animation|Comedy|Family|Fantasy|Music
Color,Bryan Singer,269,121,Tom Cruise,83077470,Valkyrie ,Drama|History|Thriller|War
Color,Dennis Dugan,198,113,Adam Sandler,100018837,You Don't Mess with the Zohan ,Action|Comedy
Color,Chris Columbus,253,106,Peter Dinklage,78747585,Pixels ,Action|Animation|Comedy|Sci-Fi
Color,Steven Spielberg,281,146,Haley Joel Osment,78616689,A.I. Artificial Intelligence ,Adventure|Drama|Sci-Fi
Color,Rob Minkoff,122,88,Marsha Thomason,75817994,The Haunted Mansion ,Comedy|Family|Fantasy|Horror|Mystery
Color,Robert Zemeckis,159,150,Matthew McConaughey,100853835,Contact ,Drama|Mystery|Sci-Fi|Thriller
Color,Paul Verhoeven,180,119,Greg Grunberg,73209340,Hollow Man ,Action|Horror|Sci-Fi|Thriller
Color,Sydney Pollack,227,128,Curtiss Cook,72515360,The Interpreter ,Crime|Mystery|Thriller
Color,Thor Freudenthal,183,106,Logan Lerman,68558662,Percy Jackson: Sea of Monsters ,Adventure|Family|Fantasy
Color,Jan de Bont,157,117,Gerard Butler,65653758,Lara Croft Tomb Raider: The Cradle of Life ,Action|Adventure|Fantasy
Color,Jon M. Chu,196,129,Daniel Radcliffe,64685359,Now You See Me 2 ,Action|Adventure|Comedy|Crime|Mystery|Thriller
Color,Phillip Noyce,64,116,Alun Armstrong,61355436,The Saint ,Action|Adventure|Romance|Sci-Fi|Thriller
Color,Tony Scott,142,114,Brad Pitt,26871,Spy Game ,Action|Crime|Thriller
Color,Brian De Palma,181,114,Don Cheadle,60874615,Mission to Mars ,Adventure|Sci-Fi|Thriller
Color,Carlos Saldanha,240,96,Anne Hathaway,143618384,Rio ,Adventure|Animation|Comedy|Family|Musical
Color,Chris Columbus,93,132,Robin Williams,58220776,Bicentennial Man ,Comedy|Drama|Sci-Fi
Color,Mick Jackson,84,104,Don Cheadle,47474112,Volcano ,Action|Drama|Sci-Fi|Thriller
Color,Alan J. Pakula,66,111,Harrison Ford,42877165,The Devil's Own ,Action|Crime|Drama|Thriller
Color,Kathryn Bigelow,136,138,Liam Neeson,35168677,K-19: The Widowmaker ,Drama|History|Thriller|War
Color,Josh Trank,369,100,Tim Blake Nelson,56114221,Fantastic Four ,Action|Adventure|Sci-Fi
Color,John Milius,166,129,William Smith,37567440,Conan the Barbarian ,Adventure|Fantasy
Color,Ron Howard,201,144,Paddy Considine,61644321,Cinderella Man ,Biography|Drama|Sport
Color,Andrey Konchalovskiy,47,110,Shirley Henderson,190562,The Nutcracker in 3D ,Action|Family|Fantasy|Musical
Black and White,Gary Ross,175,140,Jeff Bridges,120147445,Seabiscuit ,Drama|History|Sport
Color,Jan de Bont,114,113,Philip Seymour Hoffman,241688385,Twister ,Action|Adventure|Drama|Thriller
Color,Rob Cohen,187,106,Paul Walker,144512310,The Fast and the Furious ,Action|Crime|Thriller
Color,Robert Zemeckis,221,143,Tom Hanks,233630478,Cast Away ,Adventure|Drama|Romance
Color,George Miller,206,108,Robin Williams,197992827,Happy Feet ,Animation|Comedy|Family|Music|Romance
Color,Paul Greengrass,239,108,Matt Damon,176049130,The Bourne Supremacy ,Action|Mystery|Thriller
Color,Wolfgang Petersen,142,124,Harrison Ford,172620724,Air Force One ,Action|Adventure|Drama|Thriller
Color,Steven Soderbergh,186,116,Brad Pitt,183405771,Ocean's Eleven ,Crime|Thriller
Color,Paul W.S. Anderson,228,110,Milla Jovovich,20315324,The Three Musketeers ,Action|Adventure|Romance
Color,Genndy Tartakovsky,256,91,Steve Buscemi,148313048,Hotel Transylvania ,Animation|Comedy|Family|Fantasy
Color,Kevin Lima,222,107,Jeff Bennett,127706877,Enchanted ,Animation|Comedy|Family|Fantasy|Musical|Romance
Color,,103,44,Caroline Dhavernas,,Hannibal ,Crime|Drama|Horror|Mystery|Thriller
Color,Daniel Espinosa,298,115,Denzel Washington,126149655,Safe House ,Action|Crime|Mystery|Thriller
Color,Kevin Lima,84,100,Ioan Gruffudd,66941559,102 Dalmatians ,Adventure|Comedy|Family
Color,Brett Ratner,236,104,Matthew Broderick,78009155,Tower Heist ,Action|Comedy|Crime
Color,Nancy Meyers,157,138,Kate Winslet,63224849,The Holiday ,Comedy|Romance
Color,Tony Scott,81,140,Will Smith,111544445,Enemy of the State ,Action|Crime|Drama|Mystery|Thriller
Color,Nancy Meyers,187,120,Meryl Streep,112703470,It's Complicated ,Comedy|Drama|Romance
Color,Steven Soderbergh,238,122,Al Pacino,117144465,Ocean's Thirteen ,Crime|Thriller
Color,Roger Allers,107,83,Jon Favreau,84303558,Open Season ,Adventure|Animation|Comedy|Family
Color,Neil Burger,459,139,Kate Winslet,150832203,Divergent ,Adventure|Mystery|Sci-Fi
Color,Jean-Jacques Annaud,187,131,Bob Hoskins,51396781,Enemy at the Gates ,Drama|History|War
Color,Peter Berg,151,104,Dwayne Johnson,47592825,The Rundown ,Action|Adventure|Comedy|Thriller
Color,John McTiernan,80,130,F. Murray Abraham,50016394,Last Action Hero ,Action|Adventure|Comedy|Fantasy
Color,Rob Marshall,229,145,Li Gong,57010853,Memoirs of a Geisha ,Drama|Romance
Color,Justin Lin,158,104,Amber Stevens West,62494975,The Fast and the Furious: Tokyo Drift ,Action|Crime|Thriller
Color,Sarah Smith,190,97,Jim Broadbent,46440491,Arthur Christmas ,Adventure|Animation|Comedy|Family|Fantasy
Color,Martin Brest,98,178,Anthony Hopkins,44606335,Meet Joe Black ,Drama|Fantasy|Romance
Color,Andrew Davis,135,108,Raymond Cruz,40048332,Collateral Damage ,Action|Drama|Thriller
Color,Bob Fosse,84,123,Roy Scheider,,All That Jazz ,Comedy|Drama|Music|Musical
Color,Tarsem Singh,382,106,Julia Roberts,64933670,Mirror Mirror ,Adventure|Comedy|Drama|Family|Fantasy
Color,Edgar Wright,393,112,Anna Kendrick,31494270,Scott Pilgrim vs. the World ,Action|Comedy|Fantasy|Romance
Color,Jon Amiel,149,135,Glenn Morshower,31111260,The Core ,Action|Adventure|Sci-Fi|Thriller
Color,Peter Segal,94,109,Larry Miller,123307945,Nutty Professor II: The Klumps ,Comedy|Romance|Sci-Fi
Color,Raja Gosnell,138,86,Sarah Michelle Gellar,153288182,Scooby-Doo ,Adventure|Comedy|Mystery
Color,Pete Travis,432,95,Wood Harris,13401683,Dredd ,Action|Sci-Fi
Color,Frank Coraci,173,107,Adam Sandler,137340146,Click ,Comedy|Drama|Fantasy|Romance
Color,George A. Romero,127,130,Ted Danson,,Creepshow ,Comedy|Fantasy|Horror
Color,Brad Peyton,91,82,Jack McBrayer,43575716,Cats & Dogs: The Revenge of Kitty Galore ,Action|Comedy|Family|Fantasy
Color,Doug Liman,238,88,Kristen Stewart,80170146,Jumper ,Action|Adventure|Sci-Fi|Thriller
Color,Guillermo del Toro,345,120,Seth MacFarlane,75754670,Hellboy II: The Golden Army ,Action|Adventure|Fantasy|Horror|Sci-Fi
Color,David Fincher,377,162,Robert Downey Jr.,33048353,Zodiac ,Crime|Drama|History|Mystery|Thriller
Color,Roger Spottiswoode,170,123,Robert Duvall,34543701,The 6th Day ,Action|Mystery|Sci-Fi|Thriller
Color,Tom Shadyac,191,101,Morgan Freeman,242589580,Bruce Almighty ,Comedy|Drama
Color,Sylvester Stallone,424,113,Jason Statham,102981571,The Expendables ,Action|Adventure|Thriller
Color,Brian De Palma,154,110,Tom Cruise,180965237,Mission: Impossible ,Action|Adventure|Thriller
Color,Gary Ross,673,142,Jennifer Lawrence,407999255,The Hunger Games ,Adventure|Drama|Sci-Fi|Thriller
Color,Todd Phillips,383,102,Bradley Cooper,254455986,The Hangover Part II ,Comedy
Color,Tim Burton,153,126,Michael Gough,162831698,Batman Returns ,Action
